code,icao,name,latitude,longitude,elevation,time_zone,city,state,country
ZLT,CTU5,La Tabatiere,50.83005065,-58.9762389702099,102,America/Blanc-Sablon,N/A,N/A,CA
YGA,CTU4,Gagnon,51.95,-68.13333,700,America/Montreal,N/A,N/A,CA
YFG,CTU2,Fontanges,54.5546983,-71.1687981597946,1550,America/Montreal,N/A,N/A,CA
ZGS,CTT5,Gethsemani,50.333332,-60.666668,90,America/Blanc-Sablon,N/A,N/A,CA
YAU,CTP9,Kattiniq/donaldson,61.66341865,-73.307304806094,1896,America/Montreal,N/A,N/A,CA
YWQ,CTM3,Chute-Des-Passes,49.887222,-71.25389,1310,America/Montreal,Pont Rouge,Quebec,CA
ZKG,CTK6,Kegaska,50.19551115,-61.2672140605186,32,America/Blanc-Sablon,Havre-Saint-Pierre,Quebec,CA
ZTB,CTB6,Tete-a-La Baleine,50.716667,-59.333332,107,America/Blanc-Sablon,Saint-Augustin,Quebec,CA
YKU,CSU2,Chisasibi,53.8055604,-78.9175650509388,43,America/Montreal,N/A,N/A,CA
SSQ,CSR8,La Sarre,48.91712455,-79.1798893237834,1010,America/Montreal,La Sarre,Quebec,CA
YNX,CSK6,Snap Lake,63.5935115,-110.904085498201,1557,America/Yellowknife,N/A,N/A,CA
YLS,CSH4,Lebel-Sur-Quevillon,49.02990215,-77.0165279041986,960,America/Montreal,N/A,N/A,CA
YSA,CSB2,Sable Island,44,-60,4,America/Halifax,Port Hawkesbury,Nova Scotia,CA
KEW,CPV8,Keewaywin,52.99062345,-92.8346418732223,988,America/Winnipeg,N/A,N/A,CA
YSI,CPS9,Sans Souci,46,-80,580,America/Toronto,N/A,N/A,CA
YEB,CPF2,Bar River,46.4176393,-84.098471319159,591,America/Toronto,Sault Ste. Marie,Ontario,CA
KIF,CNM5,Kingfisher Lake,53.01166125,-89.8518811670205,866,America/Winnipeg,N/A,N/A,CA
XBR,CNL3,Brockville,44.583332,-75.683334,239,America/Toronto,Brockville,Ontario,CA
YPD,CNK4,Parry Sound,45.416668,-79.916664,832,America/Toronto,Parry Sound,Ontario,CA
YWR,CNJ8,White River,48.583332,-85.333336,1380,America/Toronto,N/A,N/A,CA
YNP,CNH2,Natuashish Airport,55.9133742,-61.181684100596,30,America/Goose_Bay,N/A,N/A,CA
XBE,CNE3,Bearskin Lake,53.96607775,-91.0253022109362,800,America/Winnipeg,N/A,N/A,CA
CKX,CKX,Chicken,64.06816475,-141.952838874815,1515,America/Anchorage,N/A,N/A,US
YDW,CKV4,Obre Lake,60.3203011,-103.126998,1195,America/Yellowknife,N/A,N/A,CA
CKU,CKU,City,60.55,-145.75,374,America/Anchorage,N/A,N/A,US
YNO,CKQ3,North Spirit Lake,52.5,-92.416664,1082,America/Winnipeg,N/A,N/A,CA
YBS,CKM8,Musselwhite,52.6081293,-90.3746927,980,America/Toronto,N/A,N/A,CA
WNN,CKL3,Wunnummin Lake Airport,52.916668,-89.166664,800,America/Winnipeg,N/A,N/A,CA
YAX,CKB6,Angling Lake Airport,53.251945,-89.565,875,America/Winnipeg,N/A,N/A,CA
YTT,CJY3,Tisdale,52.8394466,-104.06634,1525,America/Regina,Tisdale,Saskatchewan,CA
CKD,CJX,Crooked Creek,61.8670574,-158.1319634,134,America/Anchorage,N/A,N/A,US
SUR,CJV7,Summer Beaver,52.70772085,-88.5419171108803,793,America/Toronto,N/A,N/A,CA
YKE,CJT3,Knee Lake,53.05,-94.666664,625,America/Winnipeg,N/A,N/A,CA
XCL,CJS3,Cluff Lake,59,-107,1112,America/Regina,N/A,N/A,CA
YFL,CJN8,Fort Reliance,62.7,-109.13333,514,America/Yellowknife,N/A,N/A,CA
YDU,CJL8,Kasba Lake,60.2919006,-102.501998,1131,America/Yellowknife,N/A,N/A,CA
YDJ,CJL2,Hatchet Lake,58.660557,-102.539444,1362,America/Regina,N/A,N/A,CA
LRQ,CJC8,Laurie River,56.216667,-101,921,America/Winnipeg,N/A,N/A,CA
CHP,CHP,Circle Hot Springs,65.48552135,-144.618400909323,872,America/Anchorage,N/A,N/A,US
GHK,CGK2,Gahcho Kue Aerodrome,63.4353409,-109.144785,1430,America/Yellowknife,N/A,N/A,CA
CGA,CGA,Craig SPB,55.478382,-133.14616,3,America/Sitka,N/A,N/A,US
TIL,CFQ4,Inverlake,50.5,-1.03,3300,America/Edmonton,Bembridge,England,CA
YOE,CFM4,Falher,55.733334,-117.25,1949,America/Edmonton,Falher,Alberta,CA
DAS,CFF4,Great Bear Lake,66.7031021,-119.707,541,America/Yellowknife,N/A,N/A,CA
XMP,CFC4,Macmillan Pass,62.86667,-135.91667,1758,America/Whitehorse,N/A,N/A,CA
GSL,CFA7,Taltheilei Narrows,62.598879,-111.5390293,515,America/Yellowknife,N/A,N/A,CA
CFM,CET2,Conklin (Leismer) Airport,55.69372395,-111.268788399183,1870,America/Edmonton,N/A,N/A,CA
NML,CER4,Mildred Lake,57.0537491,-111.5708846,1112,America/Edmonton,N/A,N/A,CA
YDC,CER3,Industrial Airport,53.2,-114.96667,2776,America/Edmonton,Drayton Valley,Alberta,CA
YGC,CEQ5,Grande Cache,53.91684925,-118.872705024775,4117,America/Edmonton,Grande Cache,Alberta,CA
YLE,CEM3,Wha Ti,63.15,-117.26667,882,America/Yellowknife,N/A,N/A,CA
YJP,CEC4,Jasper-hinton,53.319168,-117.75306,4006,America/Edmonton,Hinton,Alberta,CA
ZFW,CEB5,Fairview,56.066666,-118.38333,2166,America/Edmonton,Fairview,Alberta,CA
DVK,CDK2,Diavik,64.5113983,-110.289001,1387,America/Yellowknife,N/A,N/A,CA
YRG,CCZ2,Rigolet,54.333332,-58.416668,180,America/Goose_Bay,N/A,N/A,CA
YHA,CCP4,Port Hope Simpson,52.52758035,-56.2807710031685,347,America/St_Johns,N/A,N/A,CA
YFX,CCK4,Fox Harbour (St Lewis),52.36667,-55.683334,74,America/St_Johns,N/A,N/A,CA
YBI,CCE4,Black Tickle,53.47021675,-55.7885010791198,19,America/Goose_Bay,N/A,N/A,CA
YSO,CCD4,Postville Airport,54.916668,-59.966667,193,America/Goose_Bay,N/A,N/A,CA
YWM,CCA6,Williams Harbour,52.335438,-56.01282,70,America/St_Johns,N/A,N/A,CA
TUX,CBX7,Tumbler Ridge,55.1,-121.083336,3075,America/Vancouver,Tumbler Ridge,British Columbia,CA
TNS,CBX5,Tungsten,62,-127.666664,3500,America/Dawson_Creek,N/A,N/A,CA
YBO,CBW4,Bob Quinn Lake,56.96672725,-130.249454110519,1870,America/Vancouver,Ketchikan,Alaska,CA
YPB,CBS8,Port Alberni,49.2318993,-124.8150024,250,America/Vancouver,N/A,N/A,CA
YTX,CBM5,Telegraph Creek,57.9124585,-131.1289992,1100,America/Vancouver,Wrangell,Alaska,CA
ZEL,CBBC,Bella Bella Airport,52.1365217,-128.056769368817,141,America/Vancouver,N/A,N/A,CA
YZA,CAZ5,Ashcroft,50.666668,-121.333336,2034,America/Vancouver,Ashcroft,British Columbia,CA
YTB,CAY4,Hartley Bay,53.4229782,-129.2509186,0,America/Vancouver,N/A,N/A,CA
YGG,CAX6,Ganges Harbor,48.85,-123.5,0,America/Vancouver,North Cowichan,British Columbia,CA
YSX,CAW8,Shearwater,52.13333,-128.06667,0,America/Vancouver,N/A,N/A,CA
YAV,CAW7,Miners Bay,48.86667,-123.3,150,America/Vancouver,N/A,N/A,CA
YMU,CAV7,Mansons Landing SPB,50.07145,-124.98369,0,America/Vancouver,N/A,N/A,CA
YTG,CAV5,Sullivan Bay,50.8851419,-126.826895,0,America/Vancouver,Campbell River,British Columbia,CA
YRN,CAU8,Rivers Inlet,51.466667,-127.583336,0,America/Vancouver,N/A,N/A,CA
YMP,CAT5,Port McNeil,50.61111,-127.09722,225,America/Vancouver,N/A,N/A,CA
XQU,CAT4,Qualicum,49.33753655,-124.392099437962,191,America/Vancouver,Parksville,British Columbia,CA
WPL,CAQ8,Powell Lake,50.183334,-124.4,216,America/Vancouver,N/A,N/A,CA
YKK,CAP7,Kitkatla,53,-130,0,America/Vancouver,N/A,N/A,CA
YHS,CAP3,Sechelt,49.4617472,-123.7249873,340,America/Vancouver,N/A,N/A,CA
YPI,CAN8,Port Simpson,54.5,-130.33333,0,America/Vancouver,N/A,N/A,CA
DUQ,CAM3,Duncan/Quam,48.783333,-123.7,26,America/Vancouver,Duncan,British Columbia,CA
ZTS,CAL9,Tahsis,49.9218048,-126.6534942,0,America/Vancouver,Tofino,British Columbia,CA
JHL,CAL4,Albian,57.2329368,-111.4254582,964,America/Edmonton,N/A,N/A,CA
DGF,CAL3,Douglas Lake,50.1645563,-120.1702593,2703,America/Vancouver,N/A,N/A,CA
YAA,CAJ4,Anahim Lake,52.4512198,-125.303465837724,3635,America/Vancouver,N/A,N/A,CA
CFQ,CAJ3,Creston Valley Airport,49.036945,-116.49834,1965,America/Creston,Creston,British Columbia,CA
YCA,CAH3,Courtenay,49.683334,-124.98333,19,America/Vancouver,N/A,N/A,CA
ZOF,CAH2,Ocean Falls,52.36667,-127.7,0,America/Vancouver,Kitimat,British Columbia,CA
YPT,CAG8,Pender Harbor,49.493492,-123.98066,0,America/Vancouver,Sechelt,British Columbia,CA
CJH,CAG3,Chilko Lake,51.333332,-124.083336,3851,America/Vancouver,Hanceville,British Columbia,CA
YIG,CAF6,Big Bay Marina,50.38333,-125.13333,0,America/Vancouver,N/A,N/A,CA
YBF,CAE9,Bamfield,48.82061715,-125.119264981263,180,America/Vancouver,N/A,N/A,CA
YWS,CAE5,Whistler,50.1169003,-122.9568519,2100,America/Vancouver,N/A,N/A,CA
YHH,CAE3,Harbor SPB,49.94639,-125.26556,0,America/Vancouver,N/A,N/A,CA
YMB,CAD5,Merritt,50.11667,-120.75,2080,America/Vancouver,Merritt,British Columbia,CA
YZZ,CAD4,Trail Regional Airport,49.066666,-117.6,1427,America/Vancouver,Fruitvale,British Columbia,CA
ZNA,CAC8,Nanaimo Harbour,49.05293,-123.87485,0,America/Vancouver,Ladysmith,British Columbia,CA
ZAA,CAC3,Alice Arm,55.4596468,-129.4817122,0,America/Vancouver,Terrace,British Columbia,CA
YTP,CAB4,Seaplane Base,49.154446,-125.40806,0,America/Vancouver,Ucluelet,British Columbia,CA
YBW,CAB3,Springbank,48.75,-123.23333,0,America/Vancouver,N/A,N/A,CA
PLY,C65,Plymouth,41.365276,-86.30167,770,America/Indiana/Indianapolis,Plymouth,Indiana,US
BYA,BYA,Boundary,64.0780556,-141.1133333,2903,America/Anchorage,N/A,N/A,US
BQV,BQV,Bartlett SPB,58.416668,-135.73334,16,America/Juneau,N/A,N/A,US
PRN,BKPR,Pristina International Airport,42.57643955,21.0323710754732,1758,Europe/Belgrade,Glanica,Pristina,XK
VPN,BIVO,Vopnafjordur,65.7198681,-14.8512020401019,42,Atlantic/Reykjavik,Egilsstadir,East,IS
VEY,BIVM,Vestmannaeyjar,63.42546055,-20.2781561483781,0,Atlantic/Reykjavik,Vestmannaeyjar,South,IS
THO,BITN,Thorshofn,66.21763305,-15.3348630391865,65,Atlantic/Reykjavik,N/A,N/A,IS
TEY,BITE,Thingeyri,65.88333,-23.45,65,Atlantic/Reykjavik,Isafjoerdur,Westfjords,IS
SYK,BIST,Stykkisholmur,65.1,-22.8,0,Atlantic/Reykjavik,Stykkisholmur,West,IS
SIJ,BISI,Siglufjordur,66.1364552,-18.9112591041554,82,Atlantic/Reykjavik,Siglufjoerdur,Northeast,IS
MVA,BIRL,Reykiahlid,65.61667,-16.966667,859,Atlantic/Reykjavik,Laugar,Northeast,IS
RKV,BIRK,Reykjavik International Airport,64.13106,-21.932476,32,Atlantic/Reykjavik,Kopavogur,Capital Region,IS
RFN,BIRG,Raufarhofn,66.416664,-15.016667,0,Atlantic/Reykjavik,N/A,N/A,IS
OLI,BIRF,Rif,65,-23.983334,0,Atlantic/Reykjavik,Olafsvik,West,IS
RHA,BIRE,Reykholar,65.166664,-21.416668,866,Atlantic/Reykjavik,Borgarnes,West,IS
PFJ,BIPA,Patreksfjordur,65.03333,-19.008333,2322,Atlantic/Reykjavik,N/A,N/A,IS
OFJ,BIOF,Olafsfjordur,65.583336,-19.833332,1902,Atlantic/Reykjavik,N/A,N/A,IS
NOR,BINF,Nordfjordur,65.166664,-22,1102,Atlantic/Reykjavik,N/A,N/A,IS
SAK,BIKR,Saudarkrokur,65.7313832,-19.573516091073,39,Atlantic/Reykjavik,Saudarkrokur,Northwest,IS
OPA,BIKP,Kopasker,66.416664,-16.483334,42,Atlantic/Reykjavik,Husavik,Northeast,IS
KEF,BIKF,Keflavik International Airport,63.98486065,-22.6265981877032,171,Atlantic/Reykjavik,Reykjanesbaer,Southern Peninsula,IS
IFJ,BIIS,Isafjordur Airport,66.05682685,-23.1385802660911,39,Atlantic/Reykjavik,N/A,N/A,IS
HZK,BIHU,Husavik,65.9544881,-17.4249233682502,32,Atlantic/Reykjavik,N/A,N/A,IS
FLI,BIHT,Flateyri,65.98333,-23.7,1906,Atlantic/Reykjavik,N/A,N/A,IS
HFN,BIHN,Hornafjordur,64.29642105,-15.2277210754028,39,Atlantic/Reykjavik,Hoefn,East,IS
HVK,BIHK,Holmavik,65.7,-22.466667,1341,Atlantic/Reykjavik,N/A,N/A,IS
GRY,BIGR,Grimsey,66.54678075,-18.0175088419906,39,Atlantic/Reykjavik,Dalvik,Northeast,IS
GJR,BIGJ,Gjogur,65.99647665,-21.3255089266898,49,Atlantic/Reykjavik,N/A,N/A,IS
GUU,BIGF,Grundarfjordur,64.9944471,-23.2184156798893,45,Atlantic/Reykjavik,N/A,N/A,IS
FAG,BIFM,Fagurholsmyri,63.8748485,-16.6398450574435,32,Atlantic/Reykjavik,N/A,N/A,IS
FAS,BIFF,Faskrudsfjordur,64.9314193,-14.04742674,13,Atlantic/Reykjavik,Eskifjoerdur,East,IS
EGS,BIEG,Egilsstadir Airport,65.28288915,-14.4019893840205,68,Atlantic/Reykjavik,N/A,N/A,IS
DJU,BIDV,Djupivogur,64.6430303,-14.2775558,16,Atlantic/Reykjavik,Reydarfjoerdur,East,IS
BXV,BIBV,Breiddalsvik,64.7895443,-14.0381909,22,Atlantic/Reykjavik,N/A,N/A,IS
BLO,BIBL,Blonduos,65.6435941,-20.2887309132735,45,Atlantic/Reykjavik,N/A,N/A,IS
BJD,BIBK,Bakkafjordur,66.066666,-14.75,0,Atlantic/Reykjavik,N/A,N/A,IS
BGJ,BIBF,Borgarfjordur Eystri,66,-14.5,0,Atlantic/Reykjavik,N/A,N/A,IS
BIU,BIBD,Bildudalur,65.833336,-23.983334,0,Atlantic/Reykjavik,N/A,N/A,IS
AEY,BIAR,Akureyri Airport,65.65698725,-18.0706071345737,39,Atlantic/Reykjavik,Akureyri,Northeast,IS
JQA,BGUQ,Qaarsut Airport,70.7344416,-52.6989535032719,289,America/Godthab,N/A,N/A,GL
JUV,BGUK,Heliport,72.78528,-56.150833,414,America/Godthab,N/A,N/A,GL
THU,BGTL,Pituffik Airport,76.53333,-68.7,251,America/Thule,N/A,N/A,GL
JHS,BGSS,Sisimiut Airport,66.9508865,-53.7269123949018,9,America/Godthab,N/A,N/A,GL
SFJ,BGSF,Kangerlussuaq Airport,67.0113301,-50.7074579167887,127,America/Godthab,Qasigiannguit,Qaasuitsup,GL
NAQ,BGQQ,Qaanaaq Airport,77.48813885,-69.3833448726237,32,America/Godthab,N/A,N/A,GL
JFR,BGPT,Paamiut Airport,62.01462125,-49.6708583261315,78,America/Godthab,N/A,N/A,GL
JSU,BGMQ,Heliport,65.416664,-52.9,91,America/Godthab,Maniitsoq,Qeqqata,GL
KUS,BGKK,Kulusuk Airport,65.57415205,-37.1244734066995,117,America/Godthab,Tasiilaq,Sermersooq,GL
JAV,BGJN,Ilulissat Airport,69.24366965,-51.0561190242049,49,America/Godthab,N/A,N/A,GL
GOH,BGGH,Nuuk Airport,64.1927724,-51.6778804087893,203,America/Godthab,Nuuk,Sermersooq,GL
CNP,BGCO,Neerlerit Inaat Airport,70.74137595,-22.6464025475422,0,America/Scoresbysund,N/A,N/A,GL
UAK,BGBW,Narsarsuaq Airport,61.166668,-45.316666,112,America/Godthab,Narsaq,Kujalleq,GL
JEG,BGAA,Aasiaat Airport,68.7218676,-52.7841034507058,39,America/Godthab,N/A,N/A,GL
OSG,AYZS,Ossima,-2.966667,141.33333,278,Pacific/Port_Moresby,N/A,N/A,PG
SIZ,AYZN,Sissano,-3,142.05,36,Pacific/Port_Moresby,N/A,N/A,PG
WUM,AYZM,Wasum,-6.04938985,149.338636574375,150,Pacific/Port_Moresby,Kandrian,West New Britain,PG
SWR,AYZI,Silur,-4.533333,153.05,282,Pacific/Port_Moresby,N/A,N/A,PG
ZEN,AYZA,Zenag,-6.95,146.61667,3200,Pacific/Port_Moresby,Bulolo,Morobe,PG
KSX,AYYR,Yasuru,-6.6,146.18333,1520,Pacific/Port_Moresby,N/A,N/A,PG
KPE,AYYP,Yapsiei,-4.05,141.16667,600,Pacific/Port_Moresby,N/A,N/A,PG
RAX,AYYO,Oram,-9.63285215,148.048345433574,3467,Pacific/Port_Moresby,N/A,N/A,PG
LNF,AYYM,Munbil,-4.866667,141.21666,4215,Pacific/Port_Moresby,N/A,N/A,PG
TCK,AYYL,Tinboli Airport,-4.083333,143.38333,59,Pacific/Port_Moresby,Ambunti,East Sepik,PG
YEQ,AYYK,Yenkis,-5.10940055,143.917360894262,3692,Pacific/Port_Moresby,Wabag,Enga,PG
KYX,AYYE,Yalumet,-6.183333,147.01666,2600,Pacific/Port_Moresby,N/A,N/A,PG
WEP,AYXW,Weam,-10.066667,148.16667,29,Pacific/Port_Moresby,Kwikila,Central Province,PG
WPM,AYXP,Wipim,-8.816667,143.03334,118,Pacific/Port_Moresby,N/A,N/A,PG
TLO,AYXO,Tol,-4.9809364,152.010155107293,49,Pacific/Port_Moresby,N/A,N/A,PG
SMJ,AYXI,Sim,-7.566667,146.98334,5898,Pacific/Port_Moresby,N/A,N/A,PG
YVD,AYXE,Yeva,-7.5493875,146.188170019496,4510,Pacific/Port_Moresby,Wau,Morobe,PG
WUG,AYWU,Wau,-7.3375,146.71834,3484,Pacific/Port_Moresby,N/A,N/A,PG
WTP,AYWT,Woitape,-8.54772455,147.25395091465,5144,Pacific/Port_Moresby,Kokoda,Northern Province,PG
WSU,AYWS,Wasu,-5.95,147.23334,26,Pacific/Port_Moresby,Lae,Morobe,PG
WKN,AYWQ,Wakunai,-5.86042745,155.222385489879,22,Pacific/Port_Moresby,Arawa,Bougainville,PG
WOA,AYWO,Wonenara,-6.79699265,145.89236349346,4993,Pacific/Port_Moresby,N/A,N/A,PG
WWK,AYWK,Boram Airport,-3.5802372,143.669092293139,29,Pacific/Port_Moresby,Wewak,East Sepik,PG
WBC,AYWJ,Wapolu,-9.316667,150.35,32,Pacific/Port_Moresby,N/A,N/A,PG
WNU,AYWH,Wanuma,-4.9,145.31667,1938,Pacific/Port_Moresby,Madang,Madang,PG
AGL,AYWG,Wanigela,-9.33738355,149.156102720688,29,Pacific/Port_Moresby,N/A,N/A,PG
WAJ,AYWF,Wawoi Falls,-7.8,143.26666,0,Pacific/Port_Moresby,N/A,N/A,PG
WBM,AYWD,Wapenamanda Airport,-5.6354236,143.892260398326,5889,Pacific/Port_Moresby,N/A,N/A,PG
WTT,AYWC,Wantoat,-6.05,146.4,8999,Pacific/Port_Moresby,Kainantu,Eastern Highlands,PG
WAO,AYWB,Wabo,-7.495086,144.8243,72,Pacific/Port_Moresby,Ihu,Gulf,PG
WUV,AYVW,Wuvulu Island,-1.73585645,142.835925702941,42,Pacific/Port_Moresby,Aitape,Sandaun,PG
TON,AYVO,Tonu,-6.35,155.59166,300,Pacific/Port_Moresby,N/A,N/A,PG
VAI,AYVN,Vanimo Airport,-2.69197705,141.302120674496,32,Pacific/Port_Moresby,Vanimo,Sandaun,PG
TCJ,AYVM,Torembi Airport,-4.016667,143.13333,90,Pacific/Port_Moresby,N/A,N/A,PG
TLW,AYVL,Talasea,-5.366667,150.01666,44,Pacific/Port_Moresby,N/A,N/A,PG
UVO,AYUZ,Uvol,-5.975,150.96666,508,Pacific/Port_Moresby,N/A,N/A,PG
KUX,AYUY,Kuyol,-5.3717997,141.625618951592,3290,Pacific/Port_Moresby,N/A,N/A,PG
UPR,AYUR,Upiara,-8.533333,142.63333,52,Pacific/Port_Moresby,N/A,N/A,PG
GLP,AYUP,Gulgubip,-5.283333,141.51666,4333,Pacific/Port_Moresby,N/A,N/A,PG
AUV,AYUM,Aumo,-5.7278249,148.445829328526,508,Pacific/Port_Moresby,N/A,N/A,PG
UBI,AYUI,Buin,-6.7309104,155.68395008746,230,Pacific/Port_Moresby,Panguna,Bougainville,PG
URU,AYUE,Uroubi,-9.5158838,148.560899810779,481,Pacific/Port_Moresby,Popondetta,Northern Province,PG
UMC,AYUC,Umba,-7.021325,145.96630039886,5950,Pacific/Port_Moresby,N/A,N/A,PG
TKB,AYTZ,Tekadu,-7.68129255,146.550340881095,1310,Pacific/Port_Moresby,N/A,N/A,PG
TEO,AYTY,Terapo,-8.083333,146.06667,15,Pacific/Port_Moresby,Kerema,Gulf,PG
TWY,AYTW,Tawa,-7.266667,146.06667,5020,Pacific/Port_Moresby,N/A,N/A,PG
TBE,AYTV,Timbunke,-4.2,143.51666,24,Pacific/Port_Moresby,Angoram,East Sepik,PG
TFI,AYTU,Tufi,-9.0759928,149.319819924218,85,Pacific/Port_Moresby,N/A,N/A,PG
TRJ,AYTT,Tarakbits,-5.61427505,141.042776515559,281,Pacific/Port_Moresby,Mindiptana,Papua,PG
TSW,AYTS,Tsewi,-6.966667,146.03334,4185,Pacific/Port_Moresby,N/A,N/A,PG
TBQ,AYTR,Tarabo,12.3,22.75,6100,Pacific/Port_Moresby,N/A,N/A,PG
TEP,AYTP,Teptep,-5.85,146.5,7011,Pacific/Port_Moresby,N/A,N/A,PG
KDQ,AYTO,Kamberatoro,-3.6006247,141.051773244743,1350,Pacific/Port_Moresby,N/A,N/A,PG
TKW,AYTN,Tekin,-5.24379985,142.164838797114,5785,Pacific/Port_Moresby,Porgera,Enga,PG
RAB,AYTK,Tokua Airport,-4.340607,152.380850445637,32,Pacific/Port_Moresby,N/A,N/A,PG
TAJ,AYTJ,Tadji,-3.19791675,142.431041498754,33,Pacific/Port_Moresby,N/A,N/A,PG
TPI,AYTI,Tapini,-8.35645155,146.989466711566,3100,Pacific/Port_Moresby,N/A,N/A,PG
TFB,AYTH,Tifalmin,-5.11707885,141.419128125193,4735,Pacific/Port_Moresby,N/A,N/A,PG
TGL,AYTG,Tagula,-11.5,153.5,59,Pacific/Port_Moresby,Samarai,Milne Bay,PG
TDB,AYTF,Tetabedi,-8.997222,148.43333,3365,Pacific/Port_Moresby,N/A,N/A,PG
TFM,AYTE,Telefomin,-5.183333,141.63333,4950,Pacific/Port_Moresby,N/A,N/A,PG
TBG,AYTB,Tabubil Airport,-5.27968125,141.227080589392,1570,Pacific/Port_Moresby,N/A,N/A,PG
TIZ,AYTA,Tari Airport,-5.8446016,142.946946777796,5500,Pacific/Port_Moresby,Tari,Hela,PG
MBV,AYSX,Masa,-6.3452645,147.591007987288,5879,Pacific/Port_Moresby,N/A,N/A,PG
SWG,AYSW,Satwag,-6.1394439,147.278780728465,4248,Pacific/Port_Moresby,N/A,N/A,PG
SXW,AYSV,Sauren,-5.971389,148.95305,177,Pacific/Port_Moresby,N/A,N/A,PG
SKC,AYSU,Suki,-8.083333,141.8,72,Pacific/Port_Moresby,Morehead,Western Province,PG
TDS,AYSS,Sasereme,-7.6194099,142.866491007526,121,Pacific/Port_Moresby,N/A,N/A,PG
SPV,AYSQ,Sepik Plains,-3.816667,144.5,26,Pacific/Port_Moresby,N/A,N/A,PG
SMH,AYSP,Sapmanga,-6.083333,146.75,3241,Pacific/Port_Moresby,N/A,N/A,PG
SBC,AYSO,Selbang,-5.3150755,141.75206670033,5052,Pacific/Port_Moresby,N/A,N/A,PG
SXH,AYSL,Sehulea,-9.96508625,151.162070794876,22,Pacific/Port_Moresby,N/A,N/A,PG
SGK,AYSK,Sangapi,-5.083333,144.76666,193,Pacific/Port_Moresby,N/A,N/A,PG
SIM,AYSJ,Simbai,-5.2784418,144.544443433876,5787,Pacific/Port_Moresby,Rauna,Western Highlands,PG
SBV,AYSH,Sabah,-5.333333,155.01666,0,Pacific/Port_Moresby,Buka,Bougainville,PG
SIL,AYSG,Sila,-8.333333,147.5,4002,Pacific/Port_Moresby,N/A,N/A,PG
SFU,AYSF,Safia,-9.666667,148.66667,994,Pacific/Port_Moresby,N/A,N/A,PG
NIS,AYSE,Simberi,-2.66153755,151.995494434104,26,Pacific/Port_Moresby,N/A,N/A,PG
SDI,AYSD,Saidor,-5.55,146.5,0,Pacific/Port_Moresby,N/A,N/A,PG
SBE,AYSA,Suabi,-6.1042883,142.278522818294,400,Pacific/Port_Moresby,N/A,N/A,PG
MRH,AYRV,May River,-8.466667,145.33333,0,Pacific/Port_Moresby,N/A,N/A,PG
KOR,AYRO,Kokoro,-7.808333,146.55,230,Pacific/Port_Moresby,N/A,N/A,PG
MWI,AYRM,Maramuni,-5.12833785,143.484402811112,5049,Pacific/Port_Moresby,N/A,N/A,PG
RKU,AYRK,Kairuku,-8.816667,146.51666,0,Pacific/Port_Moresby,Port Moresby,National Capital,PG
KMR,AYRI,Karimui,-6.4929206,144.824965518083,3640,Pacific/Port_Moresby,N/A,N/A,PG
RMN,AYRG,Rumginae,-6.166667,141.16667,101,Pacific/Port_Moresby,N/A,N/A,PG
RBP,AYRE,Rabaraba,-9.96958915,149.831199984043,59,Pacific/Port_Moresby,N/A,N/A,PG
KIQ,AYRA,Kira,-8.116667,147.35,1700,Pacific/Port_Moresby,N/A,N/A,PG
SXA,AYQS,Sialum,-6.033333,147.61667,0,Pacific/Port_Moresby,Finschhafen,Morobe,PG
ONB,AYQQ,Ononge,-8.583333,147.2,6706,Pacific/Port_Moresby,N/A,N/A,PG
SPH,AYQO,Sopu,-9,147.76666,6837,Pacific/Port_Moresby,N/A,N/A,PG
TLP,AYQL,Tumolbil,-4.7744129,141.012953774115,3590,Pacific/Port_Moresby,N/A,N/A,PG
KRJ,AYQA,Karawari,-4.5968995,143.522935963678,70,Pacific/Port_Moresby,N/A,N/A,PG
POM,AYPY,Jacksons International Airport,-9.4402674,147.21712862096,88,Pacific/Port_Moresby,N/A,N/A,PG
PMN,AYPQ,Pumani,-9.716667,149.4,1325,Pacific/Port_Moresby,N/A,N/A,PG
MPF,AYPO,Mapoda,-7.966667,143.16667,13,Pacific/Port_Moresby,N/A,N/A,PG
PMP,AYPJ,Pimaga,-6.666667,143.41667,1833,Pacific/Port_Moresby,Mendi,Southern Highlands,PG
PGN,AYPG,Pangia,-6.3,144.2,4458,Pacific/Port_Moresby,Ialibu,Southern Highlands,PG
APR,AYPE,April River,-8.5,145,0,Pacific/Port_Moresby,N/A,N/A,PG
PDI,AYPD,Pindiu,-6.5,147.58333,2811,Pacific/Port_Moresby,N/A,N/A,PG
PGB,AYPC,Pangoa,-7.016667,141.55,39,Pacific/Port_Moresby,N/A,N/A,PG
PLE,AYPB,Paiela,-5.383333,142.98334,5951,Pacific/Port_Moresby,N/A,N/A,PG
OPB,AYOY,Open Bay,-4.933333,151.66667,42,Pacific/Port_Moresby,N/A,N/A,PG
KDE,AYOW,Koroba,-5.6954202,142.744463032617,5638,Pacific/Port_Moresby,N/A,N/A,PG
OLQ,AYOV,Olsobip,-5.466667,141.5,2306,Pacific/Port_Moresby,N/A,N/A,PG
KCJ,AYOQ,Komaio,-7.266667,143.6,28,Pacific/Port_Moresby,N/A,N/A,PG
KSP,AYOP,Kosipe,-8.55,147.46666,6350,Pacific/Port_Moresby,N/A,N/A,PG
